city,date,station,trips
San Francisco,22/08/2014,60,57
San Francisco,22/08/2014,61,52
San Francisco,22/08/2014,62,22
San Francisco,22/08/2014,63,19
San Francisco,22/08/2014,64,26
San Francisco,22/08/2014,65,39
San Francisco,22/08/2014,66,22
San Francisco,22/08/2014,67,40
San Francisco,22/08/2014,68,20
San Francisco,22/08/2014,69,57
San Francisco,22/08/2014,70,96
San Francisco,22/08/2014,71,23
San Francisco,22/08/2014,72,20
San Francisco,22/08/2014,73,23
San Francisco,22/08/2014,74,58
San Francisco,22/08/2014,75,19
San Francisco,22/08/2014,76,31
San Francisco,22/08/2014,77,47
San Francisco,22/08/2014,82,27
San Francisco,23/08/2014,39,14
San Francisco,23/08/2014,41,1
San Francisco,23/08/2014,42,6
San Francisco,23/08/2014,45,2
San Francisco,23/08/2014,46,9
San Francisco,23/08/2014,47,13
San Francisco,23/08/2014,48,5
San Francisco,23/08/2014,49,4
San Francisco,23/08/2014,50,46
San Francisco,23/08/2014,51,6
San Francisco,23/08/2014,54,15
San Francisco,23/08/2014,55,5
San Francisco,23/08/2014,56,6
San Francisco,23/08/2014,57,2
San Francisco,23/08/2014,58,4
San Francisco,23/08/2014,59,7
San Francisco,23/08/2014,60,44
San Francisco,23/08/2014,61,15
San Francisco,23/08/2014,62,5
San Francisco,23/08/2014,63,6
San Francisco,23/08/2014,64,13
San Francisco,23/08/2014,65,13
San Francisco,23/08/2014,66,10
San Francisco,23/08/2014,67,9
San Francisco,23/08/2014,68,12
San Francisco,23/08/2014,69,13
San Francisco,23/08/2014,70,16
San Francisco,23/08/2014,71,10
San Francisco,23/08/2014,72,20
San Francisco,23/08/2014,73,8
San Francisco,23/08/2014,74,7
San Francisco,23/08/2014,76,15
San Francisco,23/08/2014,77,14
San Francisco,23/08/2014,82,3
San Francisco,24/08/2014,39,11
San Francisco,24/08/2014,41,4
San Francisco,24/08/2014,42,6
San Francisco,24/08/2014,45,9
San Francisco,24/08/2014,46,4
San Francisco,24/08/2014,47,2
San Francisco,24/08/2014,48,8
San Francisco,24/08/2014,49,8
San Francisco,24/08/2014,50,30
San Francisco,24/08/2014,51,10
San Francisco,24/08/2014,54,16
San Francisco,24/08/2014,55,3
San Francisco,24/08/2014,56,6
San Francisco,24/08/2014,57,8
San Francisco,24/08/2014,58,7
San Francisco,24/08/2014,59,2
San Francisco,24/08/2014,60,23
San Francisco,24/08/2014,61,5
San Francisco,24/08/2014,62,3
San Francisco,24/08/2014,63,1
San Francisco,24/08/2014,64,7
San Francisco,24/08/2014,65,9
San Francisco,24/08/2014,66,8
San Francisco,24/08/2014,67,9
San Francisco,24/08/2014,68,8
San Francisco,24/08/2014,69,5
San Francisco,24/08/2014,70,17
San Francisco,24/08/2014,71,11
San Francisco,24/08/2014,72,12
San Francisco,24/08/2014,73,7
San Francisco,24/08/2014,74,6
San Francisco,24/08/2014,75,5
San Francisco,24/08/2014,76,13
San Francisco,24/08/2014,77,4
San Francisco,25/08/2014,39,39
San Francisco,25/08/2014,41,26
San Francisco,25/08/2014,42,22
San Francisco,25/08/2014,45,24
San Francisco,25/08/2014,46,6
San Francisco,25/08/2014,47,21
San Francisco,25/08/2014,48,8
San Francisco,25/08/2014,49,21
San Francisco,25/08/2014,50,47
San Francisco,25/08/2014,51,31
San Francisco,25/08/2014,54,28
San Francisco,25/08/2014,55,67
San Francisco,25/08/2014,56,47
San Francisco,25/08/2014,57,24
San Francisco,25/08/2014,58,6
San Francisco,25/08/2014,59,21
San Francisco,25/08/2014,60,57
San Francisco,25/08/2014,61,66
San Francisco,25/08/2014,62,37
San Francisco,25/08/2014,63,32
San Francisco,25/08/2014,64,45
San Francisco,25/08/2014,65,51
San Francisco,25/08/2014,66,21
San Francisco,25/08/2014,67,38
San Francisco,25/08/2014,68,31
San Francisco,25/08/2014,69,62
San Francisco,25/08/2014,70,103
San Francisco,25/08/2014,71,19
San Francisco,25/08/2014,72,22
San Francisco,25/08/2014,73,25
San Francisco,25/08/2014,74,50
San Francisco,25/08/2014,75,24
San Francisco,25/08/2014,76,30
San Francisco,25/08/2014,77,57
San Francisco,25/08/2014,82,26
San Francisco,26/08/2014,39,37
San Francisco,26/08/2014,41,18
San Francisco,26/08/2014,42,19
San Francisco,26/08/2014,45,28
San Francisco,26/08/2014,46,11
San Francisco,26/08/2014,47,24
San Francisco,26/08/2014,48,20
San Francisco,26/08/2014,49,18
San Francisco,26/08/2014,50,59
San Francisco,26/08/2014,51,26
San Francisco,26/08/2014,54,28
San Francisco,26/08/2014,55,67
San Francisco,26/08/2014,56,35
San Francisco,26/08/2014,57,24
San Francisco,26/08/2014,58,8
San Francisco,26/08/2014,59,16
San Francisco,26/08/2014,60,46
San Francisco,26/08/2014,61,68
San Francisco,26/08/2014,62,35
San Francisco,26/08/2014,63,25
San Francisco,26/08/2014,64,40
San Francisco,26/08/2014,65,60
San Francisco,26/08/2014,66,39
San Francisco,26/08/2014,67,47
San Francisco,26/08/2014,68,34
San Francisco,26/08/2014,69,64
San Francisco,26/08/2014,70,119
San Francisco,26/08/2014,71,23
San Francisco,26/08/2014,72,32
San Francisco,26/08/2014,73,40
San Francisco,26/08/2014,74,54
San Francisco,26/08/2014,75,38
San Francisco,26/08/2014,76,54
San Francisco,26/08/2014,77,41
San Francisco,26/08/2014,82,23
San Francisco,27/08/2014,39,33
San Francisco,27/08/2014,41,24
San Francisco,27/08/2014,42,23
San Francisco,27/08/2014,45,32
San Francisco,27/08/2014,46,7
San Francisco,27/08/2014,47,17
San Francisco,27/08/2014,48,15
San Francisco,27/08/2014,49,20
San Francisco,27/08/2014,50,65
San Francisco,27/08/2014,51,26
San Francisco,27/08/2014,54,28
San Francisco,27/08/2014,55,55
San Francisco,27/08/2014,56,52
San Francisco,27/08/2014,57,20
San Francisco,27/08/2014,58,5
San Francisco,27/08/2014,59,19
San Francisco,27/08/2014,60,46
San Francisco,27/08/2014,61,66
San Francisco,27/08/2014,62,36
San Francisco,27/08/2014,63,26
San Francisco,27/08/2014,64,45
San Francisco,27/08/2014,65,51
San Francisco,27/08/2014,66,31
San Francisco,27/08/2014,67,40
San Francisco,27/08/2014,68,29
San Francisco,27/08/2014,69,60
San Francisco,27/08/2014,70,113
San Francisco,27/08/2014,71,26
San Francisco,27/08/2014,72,27
San Francisco,27/08/2014,73,33
San Francisco,27/08/2014,74,60
San Francisco,27/08/2014,75,34
San Francisco,27/08/2014,76,42
San Francisco,27/08/2014,77,73
San Francisco,27/08/2014,82,35
San Francisco,28/08/2014,39,26
San Francisco,28/08/2014,41,23
San Francisco,28/08/2014,42,17
San Francisco,28/08/2014,45,24
San Francisco,28/08/2014,46,8
San Francisco,28/08/2014,47,14
San Francisco,28/08/2014,48,13
San Francisco,28/08/2014,49,21
San Francisco,28/08/2014,50,59
San Francisco,28/08/2014,51,30
San Francisco,28/08/2014,54,22
San Francisco,28/08/2014,55,63
San Francisco,28/08/2014,56,48
San Francisco,28/08/2014,57,33
San Francisco,28/08/2014,58,7
San Francisco,28/08/2014,59,17
San Francisco,28/08/2014,60,40
San Francisco,28/08/2014,61,68
San Francisco,28/08/2014,62,31
San Francisco,28/08/2014,63,28
San Francisco,28/08/2014,64,45
San Francisco,28/08/2014,65,47
San Francisco,28/08/2014,66,23
San Francisco,28/08/2014,67,46
San Francisco,28/08/2014,68,15
San Francisco,28/08/2014,69,69
San Francisco,28/08/2014,70,95
San Francisco,28/08/2014,71,18
San Francisco,28/08/2014,72,28
San Francisco,28/08/2014,73,31
San Francisco,28/08/2014,74,52
San Francisco,28/08/2014,75,37
San Francisco,28/08/2014,76,38
San Francisco,28/08/2014,77,57
San Francisco,28/08/2014,82,22
San Francisco,29/08/2014,39,38
San Francisco,29/08/2014,41,15
San Francisco,29/08/2014,42,15
San Francisco,29/08/2014,45,15
San Francisco,29/08/2014,46,12
San Francisco,29/08/2014,47,16
San Francisco,29/08/2014,48,11
San Francisco,29/08/2014,49,25
San Francisco,29/08/2014,50,69
San Francisco,29/08/2014,51,29
San Francisco,29/08/2014,54,23
San Francisco,29/08/2014,55,64
San Francisco,29/08/2014,56,27
San Francisco,29/08/2014,57,18
San Francisco,29/08/2014,58,6
San Francisco,29/08/2014,59,12
San Francisco,29/08/2014,60,55
San Francisco,29/08/2014,61,71
San Francisco,29/08/2014,62,25
San Francisco,29/08/2014,63,19
San Francisco,29/08/2014,64,30
San Francisco,29/08/2014,65,33
San Francisco,29/08/2014,66,30
San Francisco,29/08/2014,67,43
San Francisco,29/08/2014,68,17
San Francisco,29/08/2014,69,65
San Francisco,29/08/2014,70,87
San Francisco,29/08/2014,71,19
San Francisco,29/08/2014,72,30
San Francisco,29/08/2014,73,18
San Francisco,29/08/2014,74,47
San Francisco,29/08/2014,75,47
San Francisco,29/08/2014,76,31
San Francisco,29/08/2014,77,37
San Francisco,29/08/2014,82,23
San Francisco,30/08/2014,39,18
San Francisco,30/08/2014,41,6
San Francisco,30/08/2014,42,6
San Francisco,30/08/2014,45,8
San Francisco,30/08/2014,46,8
San Francisco,30/08/2014,47,7
San Francisco,30/08/2014,48,9
San Francisco,30/08/2014,49,6
San Francisco,30/08/2014,50,64
San Francisco,30/08/2014,51,14
San Francisco,30/08/2014,54,21
San Francisco,30/08/2014,55,3
San Francisco,30/08/2014,56,7
San Francisco,30/08/2014,57,7
San Francisco,30/08/2014,58,4
San Francisco,30/08/2014,59,4
San Francisco,30/08/2014,60,44
San Francisco,30/08/2014,61,18
San Francisco,30/08/2014,62,7
San Francisco,30/08/2014,63,5
San Francisco,30/08/2014,64,9
San Francisco,30/08/2014,65,12
San Francisco,30/08/2014,66,9
San Francisco,30/08/2014,67,15
San Francisco,30/08/2014,68,11
San Francisco,30/08/2014,69,9
San Francisco,30/08/2014,70,21
San Francisco,30/08/2014,71,11
San Francisco,30/08/2014,72,6
San Francisco,30/08/2014,73,16
San Francisco,30/08/2014,74,9
San Francisco,30/08/2014,75,3
San Francisco,30/08/2014,76,17
San Francisco,30/08/2014,77,11
San Francisco,30/08/2014,82,6
San Francisco,31/08/2014,39,22
San Francisco,31/08/2014,41,8
San Francisco,31/08/2014,42,11
San Francisco,31/08/2014,46,10
San Francisco,31/08/2014,47,11
San Francisco,31/08/2014,48,9
San Francisco,31/08/2014,49,1
San Francisco,31/08/2014,50,50
San Francisco,31/08/2014,51,3
San Francisco,31/08/2014,54,16
San Francisco,31/08/2014,55,4
San Francisco,31/08/2014,56,6
San Francisco,31/08/2014,57,10
San Francisco,31/08/2014,58,11
San Francisco,31/08/2014,59,3
San Francisco,31/08/2014,60,45
San Francisco,31/08/2014,61,18
San Francisco,31/08/2014,62,4
San Francisco,31/08/2014,63,1
San Francisco,31/08/2014,64,10
San Francisco,31/08/2014,65,7
San Francisco,31/08/2014,66,8
San Francisco,31/08/2014,67,8
San Francisco,31/08/2014,68,9
San Francisco,31/08/2014,69,6
San Francisco,31/08/2014,70,12
San Francisco,31/08/2014,71,10
San Francisco,31/08/2014,72,6
San Francisco,31/08/2014,73,15
San Francisco,31/08/2014,74,3
San Francisco,31/08/2014,75,8
San Francisco,31/08/2014,76,15
San Francisco,31/08/2014,77,10
San Francisco,31/08/2014,82,5
San Francisco,01/09/2014,39,15
San Francisco,01/09/2014,41,2
San Francisco,01/09/2014,42,8
San Francisco,01/09/2014,45,6
San Francisco,01/09/2014,46,6
San Francisco,01/09/2014,47,7
San Francisco,01/09/2014,48,8
San Francisco,01/09/2014,49,5
San Francisco,01/09/2014,50,26
San Francisco,01/09/2014,51,7
San Francisco,01/09/2014,54,18
San Francisco,01/09/2014,55,3
San Francisco,01/09/2014,56,3
San Francisco,01/09/2014,57,5
San Francisco,01/09/2014,58,2
San Francisco,01/09/2014,59,9
San Francisco,01/09/2014,60,28
San Francisco,01/09/2014,61,7
San Francisco,01/09/2014,62,2
San Francisco,01/09/2014,63,1
San Francisco,01/09/2014,64,8
San Francisco,01/09/2014,65,7
San Francisco,01/09/2014,66,10
San Francisco,01/09/2014,67,17
San Francisco,01/09/2014,68,3
San Francisco,01/09/2014,69,4
San Francisco,01/09/2014,70,10
San Francisco,01/09/2014,71,11
San Francisco,01/09/2014,72,6
San Francisco,01/09/2014,73,15
San Francisco,01/09/2014,74,15
San Francisco,01/09/2014,75,6
San Francisco,01/09/2014,76,16
San Francisco,01/09/2014,77,9
San Francisco,01/09/2014,82,5
San Francisco,02/09/2014,39,30
San Francisco,02/09/2014,41,21
San Francisco,02/09/2014,42,16
San Francisco,02/09/2014,45,21
San Francisco,02/09/2014,46,8
San Francisco,02/09/2014,47,18
San Francisco,02/09/2014,48,17
San Francisco,02/09/2014,49,19
San Francisco,02/09/2014,50,58
San Francisco,02/09/2014,51,28
San Francisco,02/09/2014,54,24
San Francisco,02/09/2014,55,57
San Francisco,02/09/2014,56,44
San Francisco,02/09/2014,57,21
San Francisco,02/09/2014,58,8
San Francisco,02/09/2014,59,17
San Francisco,02/09/2014,60,34
San Francisco,02/09/2014,61,52
San Francisco,02/09/2014,62,34
San Francisco,02/09/2014,63,27
San Francisco,02/09/2014,64,42
San Francisco,02/09/2014,65,47
San Francisco,02/09/2014,66,21
San Francisco,02/09/2014,67,41
San Francisco,02/09/2014,68,16
San Francisco,02/09/2014,69,67
San Francisco,02/09/2014,70,111
San Francisco,02/09/2014,71,18
San Francisco,02/09/2014,72,30
San Francisco,02/09/2014,73,25
San Francisco,02/09/2014,74,47
San Francisco,02/09/2014,75,30
San Francisco,02/09/2014,76,35
San Francisco,02/09/2014,77,49
San Francisco,02/09/2014,82,29
San Francisco,03/09/2014,39,35
San Francisco,03/09/2014,41,19
San Francisco,03/09/2014,42,20
San Francisco,03/09/2014,45,21
San Francisco,03/09/2014,46,6
San Francisco,03/09/2014,47,19
San Francisco,03/09/2014,48,10
San Francisco,03/09/2014,49,26
San Francisco,03/09/2014,50,67
San Francisco,03/09/2014,51,32
San Francisco,03/09/2014,54,22
San Francisco,03/09/2014,55,57
San Francisco,03/09/2014,56,31
San Francisco,03/09/2014,57,17
San Francisco,03/09/2014,58,8
San Francisco,03/09/2014,59,18
San Francisco,03/09/2014,60,41
San Francisco,03/09/2014,61,48
San Francisco,03/09/2014,62,38
San Francisco,03/09/2014,63,27
San Francisco,03/09/2014,64,39
San Francisco,03/09/2014,65,52
San Francisco,03/09/2014,66,21
San Francisco,03/09/2014,67,51
San Francisco,03/09/2014,68,30
San Francisco,03/09/2014,69,91
San Francisco,03/09/2014,70,123
San Francisco,03/09/2014,71,18
San Francisco,03/09/2014,72,25
San Francisco,03/09/2014,73,26
San Francisco,03/09/2014,74,56
San Francisco,03/09/2014,75,35
San Francisco,03/09/2014,76,38
San Francisco,03/09/2014,77,50
San Francisco,03/09/2014,82,28
San Francisco,04/09/2014,39,27
San Francisco,04/09/2014,41,30
San Francisco,04/09/2014,42,17
San Francisco,04/09/2014,45,20
San Francisco,04/09/2014,46,11
San Francisco,04/09/2014,47,18
San Francisco,04/09/2014,48,22
San Francisco,04/09/2014,49,19
San Francisco,04/09/2014,50,55
San Francisco,04/09/2014,51,30
San Francisco,04/09/2014,54,22
San Francisco,04/09/2014,55,61
San Francisco,04/09/2014,56,36
San Francisco,04/09/2014,57,19
San Francisco,04/09/2014,58,7
San Francisco,04/09/2014,59,11
San Francisco,04/09/2014,60,38
San Francisco,04/09/2014,61,61
San Francisco,04/09/2014,62,33
San Francisco,04/09/2014,63,29
San Francisco,04/09/2014,64,47
San Francisco,04/09/2014,65,43
San Francisco,04/09/2014,66,18
San Francisco,04/09/2014,67,51
San Francisco,04/09/2014,68,39
San Francisco,04/09/2014,69,75
San Francisco,04/09/2014,70,118
San Francisco,04/09/2014,71,29
San Francisco,04/09/2014,72,34
San Francisco,04/09/2014,73,38
San Francisco,04/09/2014,74,50
San Francisco,04/09/2014,75,25
San Francisco,04/09/2014,76,34
San Francisco,04/09/2014,77,57
San Francisco,04/09/2014,82,26
San Francisco,05/09/2014,39,36
San Francisco,05/09/2014,41,21
San Francisco,05/09/2014,42,17
San Francisco,05/09/2014,45,26
San Francisco,05/09/2014,46,11
San Francisco,05/09/2014,47,16
San Francisco,05/09/2014,48,20
San Francisco,05/09/2014,49,22
San Francisco,05/09/2014,50,51
San Francisco,05/09/2014,51,24
San Francisco,05/09/2014,54,19
San Francisco,05/09/2014,55,52
San Francisco,05/09/2014,56,29
San Francisco,05/09/2014,57,18
San Francisco,05/09/2014,58,12
San Francisco,05/09/2014,59,17
San Francisco,05/09/2014,60,38
San Francisco,05/09/2014,61,56
San Francisco,05/09/2014,62,34
San Francisco,05/09/2014,63,23
San Francisco,05/09/2014,64,42
San Francisco,05/09/2014,65,44
San Francisco,05/09/2014,66,27
San Francisco,05/09/2014,67,41
San Francisco,05/09/2014,68,27
San Francisco,05/09/2014,69,67
San Francisco,05/09/2014,70,91
San Francisco,05/09/2014,71,21
San Francisco,05/09/2014,72,36
San Francisco,05/09/2014,73,23
San Francisco,05/09/2014,74,47
San Francisco,05/09/2014,75,31
San Francisco,05/09/2014,76,36
San Francisco,05/09/2014,77,38
San Francisco,05/09/2014,82,24
San Francisco,06/09/2014,39,12
San Francisco,06/09/2014,41,3
San Francisco,06/09/2014,42,3
San Francisco,06/09/2014,45,3
San Francisco,06/09/2014,46,2
San Francisco,06/09/2014,47,4
San Francisco,06/09/2014,48,9
San Francisco,06/09/2014,49,9
San Francisco,06/09/2014,50,32
San Francisco,06/09/2014,51,10
San Francisco,06/09/2014,54,12
San Francisco,06/09/2014,55,1
San Francisco,06/09/2014,56,6
San Francisco,06/09/2014,57,5
San Francisco,06/09/2014,58,4
San Francisco,06/09/2014,59,7
San Francisco,06/09/2014,60,26
San Francisco,06/09/2014,61,18
San Francisco,06/09/2014,62,7
San Francisco,06/09/2014,63,5
San Francisco,06/09/2014,64,6
San Francisco,06/09/2014,65,12
San Francisco,06/09/2014,66,11
San Francisco,06/09/2014,67,18
San Francisco,06/09/2014,68,11
San Francisco,06/09/2014,69,17
San Francisco,06/09/2014,70,16
San Francisco,06/09/2014,71,8
San Francisco,06/09/2014,72,11
San Francisco,06/09/2014,73,14
San Francisco,06/09/2014,74,14
San Francisco,06/09/2014,75,4
San Francisco,06/09/2014,76,14
San Francisco,06/09/2014,77,11
San Francisco,06/09/2014,82,5
San Francisco,07/09/2014,39,13
San Francisco,07/09/2014,41,3
San Francisco,07/09/2014,42,6
San Francisco,07/09/2014,45,6
San Francisco,07/09/2014,46,3
San Francisco,07/09/2014,47,1
San Francisco,07/09/2014,48,7
San Francisco,07/09/2014,49,8
San Francisco,07/09/2014,50,20
San Francisco,07/09/2014,51,2
San Francisco,07/09/2014,54,14
San Francisco,07/09/2014,55,6
San Francisco,07/09/2014,56,6
San Francisco,07/09/2014,57,10
San Francisco,07/09/2014,58,2
San Francisco,07/09/2014,59,1
San Francisco,07/09/2014,60,19
San Francisco,07/09/2014,61,13
San Francisco,07/09/2014,62,6
San Francisco,07/09/2014,63,3
San Francisco,07/09/2014,64,11
San Francisco,07/09/2014,65,5
San Francisco,07/09/2014,66,9
San Francisco,07/09/2014,67,2
San Francisco,07/09/2014,68,5
San Francisco,07/09/2014,69,11
San Francisco,07/09/2014,70,12
San Francisco,07/09/2014,71,1
San Francisco,07/09/2014,72,14
San Francisco,07/09/2014,73,10
San Francisco,07/09/2014,74,5
San Francisco,07/09/2014,75,2
San Francisco,07/09/2014,76,17
San Francisco,07/09/2014,77,6
San Francisco,07/09/2014,82,2
San Francisco,08/09/2014,39,34
San Francisco,08/09/2014,41,24
San Francisco,08/09/2014,42,18
San Francisco,08/09/2014,45,23
San Francisco,08/09/2014,46,9
San Francisco,08/09/2014,47,16
San Francisco,08/09/2014,48,13
San Francisco,08/09/2014,49,22
San Francisco,08/09/2014,50,51
San Francisco,08/09/2014,51,20
San Francisco,08/09/2014,54,17
San Francisco,08/09/2014,55,52
San Francisco,08/09/2014,56,34
San Francisco,08/09/2014,57,24
San Francisco,08/09/2014,58,7
San Francisco,08/09/2014,59,13
San Francisco,08/09/2014,60,47
San Francisco,08/09/2014,61,64
San Francisco,08/09/2014,62,23
San Francisco,08/09/2014,63,34
San Francisco,08/09/2014,64,41
San Francisco,08/09/2014,65,50
San Francisco,08/09/2014,66,19
San Francisco,08/09/2014,67,44
San Francisco,08/09/2014,68,25
San Francisco,08/09/2014,69,70
San Francisco,08/09/2014,70,107
San Francisco,08/09/2014,71,20
San Francisco,08/09/2014,72,29
San Francisco,08/09/2014,73,24
San Francisco,08/09/2014,74,50
San Francisco,08/09/2014,75,23
San Francisco,08/09/2014,76,37
San Francisco,08/09/2014,77,60
San Francisco,08/09/2014,82,26
San Francisco,09/09/2014,39,41
San Francisco,09/09/2014,41,16
San Francisco,09/09/2014,42,22
San Francisco,09/09/2014,45,26
San Francisco,09/09/2014,46,7
San Francisco,09/09/2014,47,24
San Francisco,09/09/2014,48,11
San Francisco,09/09/2014,49,23
San Francisco,09/09/2014,50,63
San Francisco,09/09/2014,51,24
San Francisco,09/09/2014,54,17
San Francisco,09/09/2014,55,47
San Francisco,09/09/2014,56,36
San Francisco,09/09/2014,57,29
San Francisco,09/09/2014,58,7
San Francisco,09/09/2014,59,15
San Francisco,09/09/2014,60,38
San Francisco,09/09/2014,61,70
San Francisco,09/09/2014,62,28
San Francisco,09/09/2014,63,23
San Francisco,09/09/2014,64,45
San Francisco,09/09/2014,65,42
San Francisco,09/09/2014,66,22
San Francisco,09/09/2014,67,52
San Francisco,09/09/2014,68,32
San Francisco,09/09/2014,69,82
San Francisco,09/09/2014,70,115
San Francisco,09/09/2014,71,16
