id;point;convert_point;name;oldName;isActive;station;institute;trackNo;usableLength;trackSurface;frameType;frontLength;lighting;plkId;isEsriStation
133;0xE6100000010CB86E95BDABA6494020E86B7A762E3040;POINT (16.181495334000033 51.302116106000028);Raszówka;Raszowka;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";53231;1
134;0xE6100000010CF8386D0FC0A04940B0817CFCEA0D3040;POINT (16.054366856000058 51.255861214000049);Miłkowice;Miłkowice;tak;Miłkowice;Wrocław;13;200;P-1564;" ";80;jest;52902;1
135;0xE6100000010C60B3EB97F59F4940C0D688A7712A3040;POINT (16.165796729000022 51.249682417000031);Rzeszotary;Rzeszotary;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";53249;1
136;0xE6100000010C08A1ED7F1D9E49406029B04C34193040;POINT (16.098454278000077 51.235275260000037);Jezierzany;Jezierzany;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";-2;1
137;0xE6100000010C80C8C8B7899B4940C0F3AEFBC0593040;POINT (16.35060093900006 51.215140317000078);Szczedrzykowice;Szczedrzykowice;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";53124;1
138;0xE6100000010CB0A62F14889B494030A9910568503040;POINT (16.314087246000042 51.215090297000074);Jaśkowice Legnickie;Jaśkowice Legnickie;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";53132;1
139;0xE6100000010C98765B70669B4940102EFD88352B3040;POINT (16.168785631000048 51.214063687000078);Legnica;Legnica;tak;Legnica;Wrocław;13p;50;P-5928;" ";40;nie ma;53009;1
140;0xE6100000010C80A55B322B974940606E956C64153040;POINT (16.083563601000037 51.181005759000072);Pawłowice Małe;Pawłowice Małe;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";53173;1
141;0xE6100000010C0863A2806E964940E0F275AC61303040;POINT (16.188990382000043 51.175247268000078);Nowa Wieś Legnicka;Nowa Wieś Legnicka;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";53157;1
142;0xE6100000010C384479DF2B954940E0DF8BFCE8083040;POINT (16.034805092000056 51.16540139600005);Wilczyce;Wilczyce;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";53181;1
143;0xE6100000010CC002E02B3C904940D0811867DA283040;POINT (16.159582561000036 51.126836285000081);Przybyłowice;Przybyłowice;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";53587;1
144;0xE6100000010C78E40B71648C49408006794FFB253040;POINT (16.148365943000044 51.096815234000076);Brachów;Brachów;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";53595;1
145;0xE6100000010C0078CFE40F8A4940000CEC1A75293040;POINT (16.161943133000022 51.078610040000058);Stary Jawor;Stary Jawor;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";53611;1
146;0xE6100000010C4825C3FE66834940F027A04CCD3C3040;POINT (16.237507619000041 51.026580663000061);Siekierzyce;Siekierzyce;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";53645;1
147;0xE6100000010CA847CAB8D781494060CD7921784D3040;POINT (16.302614300000073 51.014395808000074);Rogoźnica;Rogoźnica;tak;Rogoźnica;Wałbrzych;11;590;P 1400;" ";230;jest;-2;1
148;0xE6100000010C089F73451681494070C355F641533040;POINT (16.325225254000031 51.008492166000053);Goczałków;Goczałków;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";56366;1
149;0xE6100000010C50F11E8B20814940C06CB50DF7393040;POINT (16.226425988000074 51.008805647000031);Czernica;Czernica;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";53637;1
150;0xE6100000010C18B8918CFEA849406080A4A662D62F40;POINT (15.91872139700007 51.320268222000038);Zamienice;Zamienice;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";54072;1
151;0xE6100000010C2804384BB6A54940E0C11DBC37F12F40;POINT (15.971128348000036 51.294625666000059);Goliszów;Goliszów;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";52928;1
152;0xE6100000010C906A7EED3AA54940E099E305A6282F40;POINT (15.579391655000052 51.290860831000032);Wizów;Chościeszowice;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";178361;1
153;0xE6100000010CD83EA7379BA449402026C333995B2F40;POINT (15.678903215000048 51.285986859000047);Tomaszów Bolesławiecki;Tomaszów Bolesławicki;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";53868;1
154;0xE6100000010C28FE34CA87A3494040AB252757DF2F40;POINT (15.936211799000034 51.277581478000059);Chojnów;Chojnów;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";54007;1
155;0xE6100000010C304460AFA7A24940C024C9AB278F2F40;POINT (15.779599541000039 51.270742342000062);Okmiany;Okmiany;tak;Okmiany;Wrocław;104;403;P-250;" ";25;nie ma;54031;1
156;0xE6100000010CD8F585A910A24940604F87AB89232F40;POINT (15.569409714000074 51.266133490000072);Bolesławiec;Bolesławiec;tak;Bolesławiec;Wrocław;19;125;R-2640;boczna;95;jest;53850;1
157;0xE6100000010C889ABFE17CA1494080F72B372DB12F40;POINT (15.846048092000046 51.261623591000046);Osetnica;Osetnica;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";54056;1
158;0xE6100000010C70AF3A1CE491494080C6F39D88002F40;POINT (15.501042305000055 51.139773873000081);Niwnice;Niwnice;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52142;1
159;0xE6100000010C28B5384C3C90494080A4FBF22F202F40;POINT (15.562865823000038 51.126840141000059);Radłówka;Radłówka;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";-1;1
160;0xE6100000010C48B573FA778E4940E002949DB6C72F40;POINT (15.890065121000077 51.113036448000059);Jerzmanice Zdrój;Jerzmanowice Zdrój;tak;Jerzmanice Zdrój;Wałbrzych;8;174;"P- 1000; R- 182";czołowa;"P-60; R- 5";jest;53702;1
161;0xE6100000010C10F81B3E008E494040581FF327302F40;POINT (15.594054792000065 51.10938240400003);Lwówek Śląski;Lwówek Śląski;tak;Lwówek Śląski;Wałbrzych;14;48;R 223;czołowa;5;jest;52167;1
162;0xE6100000010CE8ECE0A40C8A4940003CBA6F87492F40;POINT (15.643611423000038 51.078510866000045);Dębowy Gaj;Dębowy Gaj;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";55947;1
163;0xE6100000010CA03B12B387864940A00070175A542F40;POINT (15.664749844000028 51.051016220000065);Marczów;Marczów;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";55939;1
164;0xE6100000010C809F1896158249402005B3494B562F40;POINT (15.668543151000051 51.016283762000057);Wleń;Wleń;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";55921;1
165;0xE6100000010CA8A22BBD28A54940605C0D44A7722E40;POINT (15.223932387000048 51.29030575400003);Węgliniec;Węgliniec;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";51805;1
166;0xE6100000010C88C8B1AEB7A44940A0BF57EEB1162E40;POINT (15.044326256000033 51.286855542000069);Bielawa Dolna;Stojanów-stacja towarowa;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";179663;1
167;0xE6100000010CC80751EC98A24940E08096CF6E992E40;POINT (15.299673545000076 51.270291843000052);Zagajnik;Zagajnik;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";51839;1
168;0xE6100000010C484606DA99A04940C0FB3CE34EC82E40;POINT (15.391226865000021 51.254695180000056);Zebrzydowa;Zebrzydowa;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";52100;1
169;0xE6100000010C58172324689F4940E05177DA24182E40;POINT (15.047156169000061 51.245365636000031);Pieńsk;Pieńsk;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";51946;1
170;0xE6100000010C90394855C19C494020B183A8CD112E40;POINT (15.034772173000022 51.224650059000055);Lasów;Lasów;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";51953;1
171;0xE6100000010CD0E7694ECB9B4940E0CF2C5A97912E40;POINT (15.284357851000038 51.21714191600006);Gierałtów Wykroty;Gierałtów-Wykroty;tak;Gierałtów Wykroty;Wałbrzych;8;102;P 400;" ";60;nie ma;51920;1
172;0xE6100000010C6820D19C66984940A0E3D7DABEC82E40;POINT (15.392081107000024 51.190631487000076);Nowogrodziec;Nowogrodziec;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52134;1
173;0xE6100000010C504C41988A984940204FA46B8E992E40;POINT (15.299914707000028 51.191729576000057);Gierałtów;Gierałtów;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";51938;1
174;0xE6100000010C804BD9ECFF95494000DD9EA131092E40;POINT (15.017956782000056 51.171872717000042);Jędrzychowice;Jedrzychowice;tak;Jędrzychowice;Wrocław;5;314;R-1320;boczna;90;jest;51961;1
175;0xE6100000010CE8F1F6185394494020C63167BDE42E40;POINT (15.44675753100006 51.158785935000026);Gościszów;Gościszów;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52159;1
176;0xE6100000010CA88C36369793494040187258590A2E40;POINT (15.020212902000026 51.153052117000072);Zgorzelec Miasto;Zgorzelec;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";51862;1
177;0xE6100000010CC0F2821DF991494080976B7B02022E40;POINT (15.00392518700005 51.140414895000049);Zgorzelec;Zgorzelec;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";51847;1
178;0xE6100000010CE8217D745990494020A9DE244A1F2E40;POINT (15.061112549000029 51.127729951000049);Jerzmanki;Jerzmanki;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";51995;1
179;0xE6100000010CA0309693578E49400004CF3E08962E40;POINT (15.293031657000029 51.11204762300008);Lubań Śląski;Lubań;tak;Lubań Śląski;Wałbrzych;17;583;P-1097;" ";150;jest;52506;1
180;0xE6100000010C40FC5B20868C4940005CCE68556F2E40;POINT (15.217448497000078 51.097843213000033);Zaręba;Zaręba Górna;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52522;1
181;0xE6100000010CE807F5342D8C494040C214526F372E40;POINT (15.108271184000046 51.095129604000078);Mikułowa;Mikułowa;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52548;1
182;0xE6100000010C88807FC1A38B4940A05A7ADED44E2E40;POINT (15.153967812000076 51.090934932000039);Batowice Lubańskie;Batowice Lubańskie;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52530;1
183;0xE6100000010CB08013BB4A8A494080A3CAC80A242E40;POINT (15.070394778000036 51.080405602000042);Sulików;Sulików;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52571;1
184;0xE6100000010C684ED227F288494020AF80E984C22E40;POINT (15.37992028900004 51.069890001000033);Olszyna Lubańska;Olszyna;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52589;1
185;0xE6100000010CF8F7974C31874940A006DB7BFDD62E40;POINT (15.419902678000028 51.056191992000038);Ubocze;Ubocze;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52597;1
186;0xE6100000010CD0D2BA1F4D84494040E3B779C7DB2E40;POINT (15.429256252000073 51.033603636000066);Gryfów Śląski;Gryfów Śląski;tak;Gryfów Śląski;Wałbrzych;33;85;P/R-900;boczna;85;jest;52357;1
187;0xE6100000010CF0CA590595834940C04501CBDF0D2E40;POINT (15.027098030000047 51.027985257000068);Zawidów;Zawidów;tak;Zawidów;Wałbrzych;6;155;R-327;boczna;68;jest;52704;1
188;0xE6100000010CB087E23AF880494060B270BAAED72E40;POINT (15.421254946000033 51.007575379000059);Proszówka;Proszówka;nie;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52381;1
189;0xE6100000010C2000129CA6A54940404B6FB7D8D62E40;POINT (15.419622166000067 51.29414702300005);Tomisław;Tomisław;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";52241;1
190;0xE6100000010C00B7B3F118A7494040B7BC1EBE642E40;POINT (15.196763001000022 51.305448735000027);Stary Węgliniec;Stary Węgliniec;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";51821;1
191;0xE6100000010C88786DA1F181494020E2314D22E12D40;POINT (14.939714825000067 51.015186480000068);Krzewina Zgorzelecka;Krzewina Zgorzelecka;tak;" ";Wałbrzych;" ";" ";" ";" ";" ";" ";52852;1
192;0xE6100000010C40C3A71573B24940A00B561BEA813040;POINT (16.507478436000042 51.394137103000048);Orzeszków;Orzeszków;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";60574;1
193;0xE6100000010CF80939ECC7AA494080F50C49FCA13040;POINT (16.632755819000067 51.334226158000035);Wołów;Wołów;tak;Wołów;Wrocław;7b;223;P-7620;" ";400;nie ma;60335;1
194;0xE6100000010CA08B4E4F85D249405065F7D536223040;POINT (16.133649228000024 51.644693292000056);Krzepów;Krzepów;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";42432;1
195;0xE6100000010C48B81C5EF9CB4940D0C62AE24A2F3040;POINT (16.18473638100005 51.593547596000064);Grębocice;Retków;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";42440;1
196;0xE6100000010CF0915D6ED2C34940507224FDE1473040;POINT (16.28079206600006 51.529859348000059);Rudna Gwizdanów;Rudna-Gwizdanów;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";60442;1
197;0xE6100000010CB0CF45ABA9C0494050422D96BA443040;POINT (16.268472086000031 51.505177888000048);Rudna Miasto;Rudna-Miasto;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";60459;1
198;0xE6100000010C18ED913D6ABA494020C07BE4E25B3040;POINT (16.35893085500004 51.45636720300007);Chełmek Wołowski;Chełmek Wołoski;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";60483;1
199;0xE6100000010C681F6AC90DBA4940C051E24FE13B3040;POINT (16.233906739000076 51.453545739000049);Koźlice;Kożlice;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";178892;1
200;0xE6100000010CB8E2BB9772B4494070DD73BEAA6B3040;POINT (16.420574096000053 51.409747092000032);Ścinawa;Ścinawa;tak;Ścinawa;Wrocław;5;230;R-335;boczna;50;jest;60400;1
201;0xE6100000010C102E6AB8C7B34940F000C64293783040;POINT (16.470997022000063 51.404532482000036);Małowice Wołowskie;Małowice Wołowskie;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";60566;1
202;0xE6100000010C58F856388AB24940600F875B74313040;POINT (16.193181725000045 51.39484314200007);Lubin Górniczy;Lubin;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";53280;1
203;0xE6100000010CF8E2C10C89AD4940401311A0542E3040;POINT (16.180978779000043 51.355744929000082);Chróstnik;Chróstnik;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";53272;1
204;0xE6100000010C608EB0D841D14940800207EC1EFB2F40;POINT (15.990470291000065 51.634821974000033);Nielubia;Nielubia;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";42366;1
205;0xE6100000010C907A43DFB2CF494020569B2066C22F40;POINT (15.879685420000044 51.622646244000066);Gaworzyce;Gaworzyce;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";42382;1
206;0xE6100000010C583A5DB821CF4940C0454BC596E02F40;POINT (15.938650289000066 51.618216558000029);Kłobuczyn;Kłobuczyn;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";42374;1
207;0xE6100000010C68C1AA38DDCE4940207A1B0D738F2F40;POINT (15.780174646000034 51.616126140000063);Przecław Szprotawski;Przecław Szprcławski;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";42416;1
208;0xE6100000010C6039F12BCFCC4940606A4185A9662F40;POINT (15.700512089000028 51.60007237700006);Niegosławice;Niegosławice;tak;Niegosławice;Zielona Góra;3;225;R - 713;czołowo - boczna;10/29;nie ma;41269;1
209;0xE6100000010CE86E3674B8CA49400048A7AE7C392F40;POINT (15.612279375000071 51.583754088000035);Dzikowice;Dzikowice;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41251;1
210;0xE6100000010CF8CABCC2B3B64940A08CB790A5632F40;POINT (15.694622538000033 51.427360861000068);Studzianka;Studzianka;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";-2;1
211;0xE6100000010CD8EC00D6CAB24940C077C28F8D842F40;POINT (15.758892529000036 51.39681506200003);Wierzbowa Śląska;Wierzbowa Śląska;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";54254;1
212;0xE6100000010CC03ACEA76DB14940603162D4F2CA2F40;POINT (15.896383893000063 51.386158920000071);Duninów;Duninów;nie;" ";Wrocław;" ";" ";" ";" ";" ";" ";54270;1
213;0xE6100000010CC08256281EB04940A0CE1DCA3EA02F40;POINT (15.812979046000066 51.375920336000036);Modła;Modła;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";54239;1
214;0xE6100000010C003774E8F1AA494020D5313A62C92F40;POINT (15.89332754000003 51.335507447000055);Rokitki;Rokitki;tak;Rokitki;Wrocław;17;71;R-50;boczna;14;nie ma;54205;1
215;0xE6100000010CE8B2EA43BCBB494080E800778F3B2F40;POINT (15.616328925000062 51.46668290100007);Leszno Górne;Leszno Górne;tak;Leszno Górne;Zielona Góra;9;459;P - 2000;" ";245;jest;41285;1
216;0xE6100000010CD0976C1611D34940C0A3CF19E1042E40;POINT (15.009529883000027 51.648958972000059);Lipinki Łużyckie;Lipinki Łużyckie;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41608;1
217;0xE6100000010C78E5FBC8FED1494080427CBB80C62E40;POINT (15.387700900000027 51.640587924000044);Stara Kopernia;Stara Kopernia;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41442;1
218;0xE6100000010C0049822437D14940E0A39A739F462E40;POINT (15.137935269000025 51.634495319000052);Żary;Żary;tak;Żary;Zielona Góra;36a;27;R - 770;czołowo - boczna;10/39;jest;41558;1
219;0xE6100000010CD84B4EB85ACD4940605181D589A12E40;POINT (15.315504715000031 51.604331053000067);Żagań;Żagań;tak;Żagań;Zielona Góra;30;166;R - 287,5;boczna;100;nie ma;41202;1
220;0xE6100000010C98C1A038BFCC494040601F9DBA542E40;POINT (15.165486250000072 51.599585608000041);Żary Kunice;Żary-Kuźnice;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41632;1
221;0xE6100000010CF08E9AB6CCCA4940A0B448D88CDC2E40;POINT (15.430762061000053 51.584372354000038);Bukowina Bobrzańska;Bukowina Bobrzańska;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41236;1
222;0xE6100000010C909D5F1D92C84940C067FD778E5C2E40;POINT (15.180774450000058 51.566959068000074);Jankowa Żagańska;Jankowa Żagańska;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41657;1
223;0xE6100000010CA003567157C6494000098664E2E42E40;POINT (15.447039739000047 51.549543540000059);Małomice;Małomice;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41277;1
224;0xE6100000010CF070D005C5C5494060FE78A02F622E40;POINT (15.191769614000066 51.545075156000053);Konin Żagański;Konin Żagański;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41640;1
225;0xE6100000010CF8EE139DABC1494080054145AA272E40;POINT (15.077470936000054 51.513049731000081);Wymiarki;Wymiarki;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41384;1
226;0xE6100000010C90A04DE857C14940C09D96C9B7082E40;POINT (15.017027187000053 51.510495222000031);Straszów;Straszów;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";178163;1
227;0xE6100000010C807AE3463FC0494060A5DBF663602E40;POINT (15.18826266700006 51.501931058000082);Iłowa Żagańska;Iłowa Żagańska;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41673;1
228;0xE6100000010C90DC9AE1F7B7494080884E55F55C2E40;POINT (15.181559244000027 51.437252236000063);Okrąglica;Okrąglica;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";52043;1
229;0xE6100000010C384456D057B34940002D1BC6725A2E40;POINT (15.176656905000073 51.401117365000061);Ruszów;Ruszów;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";52027;1
230;0xE6100000010C70F5E53712B1494040288B2358CF2E40;POINT (15.404969321000067 51.383368480000058);Przejęsław;Ławszowa;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";52266;1
231;0xE6100000010C8017940E7BAD4940E0A8B4C334572E40;POINT (15.170324436000044 51.355317900000045);Jagodzin;Jagodzin;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";52035;1
232;0xE6100000010CE06B2708E6BD4940C0428BEB66EA2D40;POINT (14.957816468000033 51.48358251500008);Przewóz;Przewóz;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41418;1
233;0xE6100000010C5038415CB8B74940C0D23F3063FC2D40;POINT (14.992944248000072 51.435313732000054);Sanice;Sanice;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";178161;1
234;0xE6100000010CE87A8A72A2F549403014F1EF16923040;POINT (16.570662495000022 51.919020002000082);Lipno Nowe;Lipno Nowe;tak;" ";Ostrów Wielkopolski;" ";" ";" ";" ";" ";" ";42648;1
235;0xE6100000010C30AAA66D81F14940F09EDE948B8A3040;POINT (16.54119234500007 51.886762339000029);Wilkowice;Wilkowice;tak;" ";Ostrów Wielkopolski;" ";" ";" ";" ";" ";" ";42952;1
236;0xE6100000010C706B766ACFED494040C685D8A0AF3040;POINT (16.686048062000054 51.857892330000027);Kąkolewo;Kąkolewo;tak;Kąkolewo;Ostrów Wlkp.;7;212;R 17;boczna;188;nie ma;42697;1
237;0xE6100000010C8851387168EC4940409EB79ABD903040;POINT (16.565393133000043 51.846937325000056);Leszno;Leszno;tak;Leszno;Ostrów Wlkp.;307;261;P- 650 R- 200;czołowa;4;nie ma;42606;1
238;0xE6100000010C48944E759FE2494080A27D49B6A53040;POINT (16.647312730000067 51.770491279000055);Rydzyna;Rydzyna;tak;" ";Ostrów Wielkopolski;" ";" ";" ";" ";" ";" ";42853;1
239;0xE6100000010CF0B85DAC0BDF4940A04A4A7760AE3040;POINT (16.681159454000067 51.742543741000077);Kaczkowo;Kaczkowo;tak;" ";Ostrów Wielkopolski;" ";" ";" ";" ";" ";" ";42861;1
240;0xE6100000010C10FCFEF312EE49401015BFA3729E3040;POINT (16.618936762000033 51.859953403000077);Leszno Grzybowo;Leszno-Grzybowo;tak;" ";Ostrów Wielkopolski;" ";" ";" ";" ";" ";" ";42747;1
241;0xE6100000010CF8569078CFD549409052BF9B86133040;POINT (16.076272711000058 51.670394011000042);Głogów;Głogów;tak;Głogów;Wrocław;52;298;P-1620;" ";180;jest;42200;1
242;0xE6100000010CD0ED9DBFB3F3494060E3BBEDF2733040;POINT (16.452925547000063 51.90392298900008);Krzycko Wielkie;Krzycko Wielkie;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";42960;1
243;0xE6100000010C98A3D3CFA8E54940C06CA5BE49513040;POINT (16.317531505000034 51.794214228000044);Wschowa;Wschowa;tak;Wschowa;Ostrów Wlkp.;11;404;P - 1320;" ";240;nie ma;42887;1
244;0xE6100000010C9044E83A69E34940905F847220323040;POINT (16.195807607000063 51.776648868000052);Stare Drzewce;Stare Drzewce;tak;" ";Ostrów Wielkopolski;" ";" ";" ";" ";" ";" ";42937;1
245;0xE6100000010C78B2AEB31CDE4940C042903784183040;POINT (16.095767472000034 51.735250912000026);Głogówko;Głogówko;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";42499;1
246;0xE6100000010CC0771DDC63D84940B0AEA3818A133040;POINT (16.076332190000073 51.690547480000077);Grodziec Mały;Grodziec Mały;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";42283;1
247;0xE6100000010C1000A8913FF24940402AF0E85BBE2F40;POINT (15.871794967000028 51.89256497100007);Lubięcin;Lubięcin;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";42036;1
248;0xE6100000010C503FCB07C5EE494060A860BA34542F40;POINT (15.664464783000028 51.865387892000058);Niedoradz;Niedoradz;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";27946;1
249;0xE6100000010CC88E04BCFAED4940205CF27A5B912F40;POINT (15.783901064000077 51.859214308000048);Stany;Stany;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";42051;1
250;0xE6100000010C78AB52407BED494040D9051116A42F40;POINT (15.820480854000039 51.855323830000032);Lipiny Odrzańskie;Lipiny Odrzańskie;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";42044;1
251;0xE6100000010CD02963117DED4940406E3588627E2F40;POINT (15.746845490000055 51.855379270000071);Bobrowniki Odrzańskie;Bobrowniki Odrzańskie;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";42069;1
252;0xE6100000010C50140FFF9BEB4940C07C48C5ED6A2F40;POINT (15.70884529600005 51.840698130000078);Otyń;Otyń;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";42085;1
253;0xE6100000010CF0C611245CE6494040E6FFB3B86A2F40;POINT (15.70844042300007 51.799686917000031);Nowa Sól;Nowa Sól;tak;Nowa Sól;Zielona Góra;14;440;P - 2200;" ";230;nie ma;42002;1
254;0xE6100000010C90B7BF9470E24940C04D1EEEA1552F40;POINT (15.667251054000076 51.769060701000058);Ciepielów;Ciepielów;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41475;1
255;0xE6100000010CB892896DA8DF494060AEC43E2C3A2F40;POINT (15.613618814000063 51.747327511000037);Kożuchów;Kożuchów;nie;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41483;1
