godzina	station_id	avg_dostepne_rowery	avg_dostepne_doki	avg_popularnosc_stacji	rk
1	22	12.1205479452054795	14.7835616438356164	0.5495	27
1	42	6.9013698630136986	8.089041095890411	0.5396	28
1	34	10.5424657534246575	12.3931506849315068	0.5403	29
1	13	6.9191780821917808	8.0684931506849315	0.5383	30
1	60	6.973972602739726	8.010958904109589	0.5346	31
1	31	7.0214521452145215	7.9719471947194719	0.5317	32
1	33	7.0520547945205479	7.9356164383561644	0.5295	33
1	29	10.9328767123287671	12.0506849315068493	0.5243	34
1	37	5.2835616438356164	5.7150684931506849	0.5196	35
1	23	7.210958904109589	7.7821917808219178	0.519	36
1	4	5.326027397260274	5.6547945205479452	0.515	37
1	61	12.7356164383561644	13.4808219178082192	0.5142	38
1	24	7.310958904109589	7.710958904109589	0.5133	39
1	6	7.3301369863013699	7.6684931506849315	0.5113	40
1	28	11.2493150684931507	11.7356164383561644	0.5106	41
1	49	9.3178082191780822	9.6671232876712329	0.5092	42
1	2	13.2712328767123288	13.6698630136986301	0.5074	43
1	11	9.3931506849315068	9.5945205479452055	0.5053	44
1	38	7.4506849315068493	7.5479452054794521	0.5032	45
1	16	7.6191780821917808	7.389041095890411	0.4923	46
1	26	7.7041095890410959	7.2958904109589041	0.4864	47
1	71	9.7589041095890411	9.2232876712328767	0.4859	48
1	8	7.7178082191780822	7.2479452054794521	0.4843	49
1	84	7.7933070866141732	7.1948818897637795	0.48	50
1	65	7.8520547945205479	7.1410958904109589	0.4763	51
1	57	7.9041095890410959	7.089041095890411	0.4728	52
1	66	9.9958904109589041	8.9616438356164384	0.4727	53
1	12	10.1123287671232877	8.9027397260273973	0.4682	54
1	30	8.2575342465753425	6.7438356164383562	0.4495	55
1	36	8.2561643835616438	6.7383561643835616	0.4494	56
1	46	8.5493150684931507	6.4273972602739726	0.4292	57
1	3	8.589041095890411	6.4	0.427	58
1	35	6.3068493150684932	4.6794520547945205	0.4259	59
1	9	8.6164383561643836	6.3671232876712329	0.4249	60
1	7	8.7821917808219178	6.2027397260273973	0.4139	61
1	55	13.4869684499314129	9.4897119341563786	0.413	62
1	74	13.3068493150684932	8.8712328767123288	0.4	63
1	39	11.6082191780821918	7.3753424657534247	0.3885	64
1	73	9.2344827586206897	5.7503448275862069	0.3837	65
1	69	14.7849315068493151	8.2356164383561644	0.3578	66
1	72	15.2178082191780822	7.7479452054794521	0.3374	67
1	50	15.6013698630136986	7.3657534246575342	0.3207	68
1	70	13.2506849315068493	5.763013698630137	0.3031	69
1	54	10.5520547945205479	4.4424657534246575	0.2963	70
2	45	4.5961538461538462	10.3983516483516484	0.6935	1
2	62	5.874828060522696	13.0894085281980743	0.6902	2
2	47	6.4024725274725275	12.5769230769230769	0.6627	3
2	63	6.4281767955801105	12.5538674033149171	0.6614	4
2	75	6.4587912087912088	12.510989010989011	0.6595	5
2	48	5.2458791208791209	9.7458791208791209	0.6501	6
2	51	6.8168044077134986	12.1831955922865014	0.6412	7
2	41	5.3942307692307692	9.592032967032967	0.6401	8
2	82	5.781786941580756	9.2147766323024055	0.6145	9
2	76	7.4478021978021978	11.5123626373626374	0.6072	10
2	56	7.760989010989011	11.2293956043956044	0.5913	11
2	10	6.2239010989010989	8.7870879120879121	0.5854	12
2	5	7.8832417582417582	11.103021978021978	0.5848	13
2	32	4.6142384105960265	6.369205298013245	0.5799	14
2	68	7.9807692307692308	11.0082417582417582	0.5797	15
2	59	9.7005494505494505	13.282967032967033	0.5779	16
2	67	11.5576923076923077	15.396978021978022	0.5712	17
2	25	6.4848901098901099	8.5288461538461538	0.5681	18
2	27	6.5343406593406593	8.456043956043956	0.5641	19
2	83	6.620253164556962	8.3779385171790235	0.5586	20
2	77	11.5961538461538462	14.5590659340659341	0.5566	21
2	14	8.4450549450549451	10.5508241758241758	0.5554	22
2	21	6.6717032967032967	8.3365384615384615	0.5555	23
2	58	8.4600550964187328	10.5275482093663912	0.5544	24
2	80	6.6937086092715232	8.2913907284768212	0.5533	25
2	64	6.728021978021978	8.271978021978022	0.5515	26
2	22	12.1153846153846154	14.7870879120879121	0.5497	27
2	34	10.5384615384615385	12.3914835164835165	0.5404	28
2	42	6.9120879120879121	8.0796703296703297	0.5389	29
2	13	6.9093406593406593	8.0741758241758242	0.5389	30
2	60	6.9903846153846154	8.0054945054945055	0.5338	31
2	31	7.0380794701986755	7.9552980132450331	0.5306	32
2	33	7.0590659340659341	7.9313186813186813	0.5291	33
2	29	10.9285714285714286	12.0563186813186813	0.5245	34
2	23	7.2005494505494505	7.7912087912087912	0.5197	35
2	37	5.2967032967032967	5.7005494505494505	0.5184	36
2	24	7.3008241758241758	7.7129120879120879	0.5137	37
2	61	12.7348901098901099	13.4752747252747253	0.5141	38
2	4	5.3392857142857143	5.6428571428571429	0.5138	39
2	28	11.2266483516483516	11.7568681318681319	0.5115	40
2	6	7.3131868131868132	7.6868131868131868	0.5125	41
2	2	13.1840659340659341	13.7637362637362637	0.5108	42
2	49	9.3447802197802198	9.6401098901098901	0.5078	43
2	11	9.3763736263736264	9.6043956043956044	0.506	44
2	38	7.4436813186813187	7.5549450549450549	0.5037	45
2	16	7.6442307692307692	7.3598901098901099	0.4905	46
2	26	7.7019230769230769	7.2980769230769231	0.4865	47
2	71	9.7596153846153846	9.2225274725274725	0.4859	48
2	8	7.7321428571428571	7.2335164835164835	0.4833	49
2	84	7.7988165680473373	7.1893491124260355	0.4797	50
2	65	7.8557692307692308	7.135989010989011	0.476	51
2	57	7.9148351648351648	7.0769230769230769	0.4721	52
2	66	10.0054945054945055	8.9478021978021978	0.4721	53
2	12	10.1126373626373626	8.9038461538461538	0.4682	54
2	30	8.2664835164835165	6.7376373626373626	0.4491	55
2	36	8.2541208791208791	6.739010989010989	0.4495	56
2	3	8.5782967032967033	6.4107142857142857	0.4277	57
2	46	8.5686813186813187	6.4093406593406593	0.4279	58
2	35	6.2967032967032967	4.6923076923076923	0.427	59
2	9	8.6730769230769231	6.3104395604395604	0.4212	60
